,Date,High,Low,Open,Close,Volume,Adj Close,Company
48,2020-11-20,115.6500015258789,114.08999633789062,114.43000030517578,114.56999969482422,12718900.0,114.56999969482422,JPM
49,2020-11-20,11.40999984741211,11.34000015258789,11.40999984741211,11.390000343322754,213200.0,11.390000343322754,LFC
50,2020-11-20,15.920000076293945,14.609999656677246,15.829999923706055,14.609999656677246,6865100,14.609999656677246,LU
51,2020-11-20,335.1600036621094,323.0,334.7799987792969,323.0,4142400.0,323.0,MA
52,2020-11-20,275.6600036621094,271.54998779296875,273.739990234375,272.94000244140625,737500.0,272.94000244140625,MCO
53,2020-11-20,25.412399291992188,25.239999771118164,25.329999923706055,25.25,49775.0,25.25,MET
54,2020-11-20,27.729999542236328,27.559999465942383,27.639999389648438,27.600000381469727,45549.0,27.600000381469727,MET-PA
55,2020-11-20,46.0,44.75,45.290000915527344,45.869998931884766,8213400.0,45.869998931884766,MET-PE
56,2020-11-20,16.440000534057617,16.139999389648438,16.3700008392334,16.440000534057617,8979100.0,16.440000534057617,MFC
57,2020-11-20,114.98999786376953,112.9000015258789,114.76000213623047,112.9800033569336,1295500.0,112.9800033569336,MMC
58,2020-11-20,24.75,24.649999618530273,24.700000762939453,24.690000534057617,80651.0,24.690000534057617,MS
59,2020-11-20,29.290000915527344,29.139999389648438,29.25,29.25,37948.0,29.25,MS-PA
60,2020-11-20,28.649999618530273,28.499900817871094,28.5,28.56999969482422,91768.0,28.56999969482422,MS-PE
61,2020-11-20,28.84000015258789,28.719999313354492,28.829999923706055,28.75,37588.0,28.75,MS-PF
62,2020-11-20,29.09000015258789,28.940000534057617,29.059999465942383,29.040000915527344,18400.0,29.040000915527344,MS-PI
63,2020-11-20,58.7400016784668,57.5099983215332,58.36000061035156,57.810001373291016,7739900.0,57.810001373291016,MS-PK
64,2020-11-20,409.6199951171875,399.9100036621094,401.42999267578125,400.29998779296875,253600.0,400.29998779296875,MSCI
65,2020-11-20,95.02999877929688,92.83999633789062,94.5,93.13999938964844,2562200.0,93.13999938964844,PGR
66,2020-11-20,130.32000732421875,127.75,128.80999755859375,128.89999389648438,2245100.0,128.89999389648438,PNC
67,2020-11-20,34.130001068115234,33.7599983215332,34.099998474121094,34.0099983215332,178100.0,34.0099983215332,PUK
68,2020-11-20,194.72999572753906,190.9600067138672,192.47000122070312,192.6699981689453,11514100,192.6699981689453,PYPL
69,2020-11-20,21.420000076293945,20.6299991607666,21.209999084472656,20.959999084472656,7775300,20.959999084472656,RKT
70,2020-11-20,29.469999313354492,29.469999313354492,29.469999313354492,29.469999313354492,0.0,29.469999313354492,RY
71,2020-11-20,80.0,79.4000015258789,79.69999694824219,79.73999786376953,580200.0,79.73999786376953,RY-PT
72,2020-11-20,25.420000076293945,25.389999389648438,25.389999389648438,25.420000076293945,37721.0,25.420000076293945,SCHW
73,2020-11-20,26.059999465942383,25.940000534057617,26.059999465942383,25.989999771118164,30556.0,25.989999771118164,SCHW-PC
74,2020-11-20,46.95000076293945,46.41999816894531,46.66999816894531,46.61000061035156,6365800.0,46.61000061035156,SCHW-PD
75,2020-11-20,6.139999866485596,6.090000152587891,6.110000133514404,6.139999866485596,650800.0,6.139999866485596,SMFG
76,2020-11-20,342.4599914550781,336.6499938964844,338.0,338.2799987792969,825200.0,338.2799987792969,SPGI
77,2020-11-20,52.630001068115234,52.16999816894531,52.45000076293945,52.619998931884766,1298700.0,52.619998931884766,TD
78,2020-11-20,46.88999938964844,46.06999969482422,46.72999954223633,46.209999084472656,6019000.0,46.209999084472656,TFC
79,2020-11-20,139.69000244140625,137.3300018310547,139.2899932861328,137.4600067138672,729500.0,137.4600067138672,TROW
80,2020-11-20,134.8000030517578,132.67999267578125,132.9499969482422,134.5500030517578,1322400.0,134.5500030517578,TRV
81,2020-11-20,14.4350004196167,14.279999732971191,14.329999923706055,14.420000076293945,2830900.0,14.420000076293945,UBS
82,2020-11-20,23.8439998626709,23.719999313354492,23.84000015258789,23.770000457763672,49384.0,23.770000457763672,USB
83,2020-11-20,26.899999618530273,26.84000015258789,26.84000015258789,26.889999389648438,127677.0,26.889999389648438,USB-PH
84,2020-11-20,25.690000534057617,25.6200008392334,25.690000534057617,25.6200008392334,38253.0,25.6200008392334,USB-PM
85,2020-11-20,28.219999313354492,28.079999923706055,28.139999389648438,28.09000015258789,33944.0,28.09000015258789,USB-PO
86,2020-11-20,43.16999816894531,42.41999816894531,43.04999923706055,42.65999984741211,5242500.0,42.65999984741211,USB-PP
